,type,ID,Date&Time,Severity,Casualties,# of Casualties,# of Vehicles,Latitude,Longitude,Coordinates
1564,Feature,2000350141000,"3:20pm, 28th March 2000",slight,Cyclist,1,2,52.329931,-0.190229,"[-0.190214, 52.32993]"
1565,Feature,2000350142500,"11:15am, 30th March 2000",slight,Cyclist,1,1,52.214199,0.12828,"[0.128289, 52.214199]"
1566,Feature,2000350146700,"9:30am, 3rd April 2000",slight,Cyclist,1,2,52.218889,0.122502,"[0.122477, 52.218893]"
1567,Feature,2000350148400,"9:40pm, 15th February 2000",slight,Cyclist,1,2,52.212398,0.163033,"[0.163049, 52.212414]"
1568,Feature,2000350149300,"9:00am, 5th April 2000",slight,Cyclist,1,2,52.212339,0.166251,"[0.166268, 52.212334]"
1569,Feature,2000350151900,"9:55pm, 1st April 2000",slight,Cyclist,1,2,52.199269,0.138395,"[0.138407, 52.199269]"
1570,Feature,2000350152700,"5:38pm, 6th April 2000",serious,Cyclist,1,2,52.345569,0.409297,"[0.409308, 52.345567]"
1571,Feature,2000350153300,"7:25pm, 7th April 2000",serious,Cyclist,1,1,52.59467,-0.258475,"[-0.258472, 52.594695]"
1572,Feature,2000350153500,"7:40pm, 8th April 2000",slight,Cyclist,1,1,52.229184,0.120064,"[0.120061, 52.2292]"
1573,Feature,2000350160300,"8:50am, 12th April 2000",slight,Cyclist,1,1,52.554301,0.091303,"[0.091288, 52.554308]"
1574,Feature,2000350161100,"1:15pm, 13th April 2000",slight,Cyclist,1,2,52.556418,-0.126339,"[-0.126358, 52.556409]"
1575,Feature,2000350161600,"10:38am, 13th April 2000",slight,Cyclist,2,2,52.59147,-0.279419,"[-0.279424, 52.591484]"
1576,Feature,2000350162000,"2:20pm, 13th April 2000",slight,Cyclist,1,2,52.553675,0.091126,"[0.091113, 52.55367]"
1577,Feature,2000350167900,"1:40pm, 17th April 2000",slight,Cyclist,1,2,52.324252,-0.075558,"[-0.075563, 52.324276]"
1578,Feature,2000350171600,"8:25am, 19th April 2000",slight,Cyclist,1,1,52.553815,-0.318212,"[-0.318226, 52.553805]"
1579,Feature,2000350172200,"7:30am, 19th April 2000",slight,Cyclist,1,2,52.544663,-0.294376,"[-0.294388, 52.544639]"
1580,Feature,2000350173600,"12:45pm, 20th April 2000",slight,Cyclist,1,2,52.231551,0.118419,"[0.118406, 52.231551]"
1581,Feature,2000350174400,"5:44pm, 21st April 2000",serious,Cyclist,3,2,52.665677,0.163022,"[0.163021, 52.665679]"
1582,Feature,2000350178300,"8:35pm, 13th April 2000",slight,Cyclist,1,2,52.219802,0.111711,"[0.111688, 52.219822]"
1583,Feature,2000350183500,"9:00am, 27th April 2000",slight,Cyclist,1,2,52.208462,0.137227,"[0.137225, 52.208477]"
1584,Feature,2000350184100,"1:30pm, 24th April 2000",slight,Cyclist,1,2,52.322057,-0.073306,"[-0.073317, 52.322051]"
1585,Feature,2000350184400,"8:15pm, 27th April 2000",slight,Cyclist,1,2,52.4611,0.315792,"[0.315785, 52.461075]"
1586,Feature,2000350185000,"10:10am, 28th April 2000",slight,Cyclist,1,2,52.206901,0.098951,"[0.098927, 52.206886]"
1587,Feature,2000350185300,"10:45pm, 28th April 2000",slight,Cyclist,1,2,52.32324,-0.217356,"[-0.217346, 52.323246]"
1588,Feature,2000350187300,"8:40am, 2nd May 2000",slight,Cyclist,1,2,52.545649,0.087352,"[0.087327, 52.545661]"
1589,Feature,2000350189400,"1:13am, 30th April 2000",slight,Cyclist,1,1,52.207523,0.119471,"[0.119448, 52.207497]"
1590,Feature,2000350192600,"8:15am, 4th May 2000",slight,Cyclist,1,2,52.195636,0.130466,"[0.130443, 52.195624]"
1591,Feature,2000350192900,"3:25pm, 4th May 2000",slight,Cyclist,2,1,52.209091,0.142234,"[0.142253, 52.209078]"
1592,Feature,2000350193700,"9:50am, 3rd May 2000",serious,Cyclist,1,2,52.339062,-0.068456,"[-0.068474, 52.339081]"
1593,Feature,2000350195000,"11:45am, 5th May 2000",slight,Cyclist,1,2,52.544303,0.076964,"[0.076991, 52.544313]"
1594,Feature,2000350196000,"9:35am, 7th May 2000",slight,Cyclist,1,2,52.212023,-0.297048,"[-0.297022, 52.212021]"
1595,Feature,2000350197600,"5:30pm, 5th May 2000",slight,Cyclist,1,2,52.344108,-0.164986,"[-0.164985, 52.344117]"
1596,Feature,2000350198900,"8:00am, 8th May 2000",slight,Cyclist,1,2,52.601102,-0.274021,"[-0.27404, 52.601126]"
1597,Feature,2000350204800,"6:35am, 11th May 2000",slight,Cyclist,1,2,52.584528,-0.253564,"[-0.253583, 52.584538]"
1598,Feature,2000350205900,"2:20pm, 13th May 2000",serious,Cyclist,1,2,52.577318,-0.240272,"[-0.240265, 52.577292]"
1599,Feature,2000350206400,"4:25pm, 14th May 2000",slight,Cyclist,1,2,52.331273,-0.207493,"[-0.207517, 52.331262]"
1600,Feature,2000350206500,"11:50am, 14th May 2000",slight,Cyclist,1,2,52.548645,-0.222835,"[-0.222829, 52.548659]"
1601,Feature,2000350207800,"7:25am, 11th May 2000",slight,Cyclist,1,2,52.560683,-0.246249,"[-0.246248, 52.560659]"
1602,Feature,2000350209300,"12:30pm, 14th May 2000",slight,Cyclist,1,2,52.260315,0.163606,"[0.163591, 52.260334]"
1603,Feature,2000350210000,"1:10pm, 15th May 2000",slight,Cyclist,1,2,52.549235,0.087965,"[0.087987, 52.549254]"
1604,Feature,2000350211000,"8:30am, 15th May 2000",slight,Cyclist,1,2,52.335609,-0.077267,"[-0.077278, 52.33561]"
1605,Feature,2000350211900,"6:00pm, 16th May 2000",serious,Cyclist,1,2,52.195179,0.155612,"[0.155612, 52.195187]"
1606,Feature,2000350212400,"8:10am, 17th May 2000",slight,Cyclist,1,2,52.217597,0.139276,"[0.13929, 52.217589]"
1607,Feature,2000350213100,"6:50pm, 16th May 2000",slight,Cyclist,1,2,52.230696,-0.270268,"[-0.270286, 52.23067]"
1608,Feature,2000350214100,"8:15am, 18th May 2000",slight,Cyclist,1,2,52.197211,0.132882,"[0.132859, 52.197221]"
1609,Feature,2000350215100,"7:05am, 18th May 2000",slight,Cyclist,1,2,52.213525,0.125759,"[0.125742, 52.213507]"
1610,Feature,2000350216700,"6:50pm, 19th May 2000",slight,Cyclist,1,2,52.561803,-0.12006,"[-0.120046, 52.561787]"
1611,Feature,2000350216900,"6:30pm, 19th May 2000",slight,Cyclist,1,2,52.566294,-0.242632,"[-0.242634, 52.566293]"
1612,Feature,2000350219000,"11:20am, 21st May 2000",slight,Cyclist,1,2,52.214725,0.108982,"[0.109007, 52.214704]"
1613,Feature,2000350219300,"11:00am, 22nd May 2000",slight,Cyclist,1,2,52.217031,0.160477,"[0.160476, 52.217012]"
1614,Feature,2000350220600,"7:10pm, 20th May 2000",slight,Cyclist,1,2,52.558509,-0.133479,"[-0.133472, 52.558528]"
1615,Feature,2000350220700,"11:15am, 20th May 2000",slight,Cyclist,1,2,52.2165,0.174651,"[0.174643, 52.216492]"
1616,Feature,2000350221300,"5:15pm, 21st May 2000",slight,Cyclist,1,2,52.574111,-0.236268,"[-0.236294, 52.574084]"
1617,Feature,2000350221500,"8:30am, 22nd May 2000",slight,Cyclist,1,2,52.576099,-0.206967,"[-0.206987, 52.576077]"
1618,Feature,2000350221700,"8:30am, 22nd May 2000",slight,Cyclist,1,2,52.557882,-0.233231,"[-0.233232, 52.557868]"
1619,Feature,2000350222000,"12:30pm, 22nd May 2000",slight,Cyclist,1,2,52.198796,0.13969,"[0.139713, 52.198807]"
1620,Feature,2000350223000,"9:00am, 12th May 2000",slight,Cyclist,1,2,52.228692,0.147278,"[0.147274, 52.22868]"
1621,Feature,2000350223800,"3:00pm, 22nd May 2000",slight,Cyclist,1,2,52.244268,0.111261,"[0.111271, 52.244254]"
1622,Feature,2000350223900,"3:10pm, 22nd May 2000",slight,Cyclist,2,2,52.225728,0.086953,"[0.086962, 52.225724]"
1623,Feature,2000350225100,"12:28am, 21st May 2000",slight,Cyclist,1,1,52.369457,-0.253541,"[-0.253549, 52.369473]"
1624,Feature,2000350225900,"6:00pm, 24th May 2000",slight,Cyclist,1,2,52.200257,0.158199,"[0.158219, 52.200252]"
1625,Feature,2000350229700,"7:00pm, 25th May 2000",serious,Cyclist,1,2,52.642633,0.027225,"[0.027212, 52.642607]"
1626,Feature,2000350230000,"10:50pm, 26th May 2000",slight,Cyclist,1,2,52.595126,-0.2589,"[-0.258915, 52.595119]"
1627,Feature,2000350231100,"3:40pm, 22nd May 2000",slight,Cyclist,1,2,52.558449,-0.229078,"[-0.22906, 52.558424]"
1628,Feature,2000350231800,"10:25pm, 22nd May 2000",slight,Cyclist,1,2,52.580011,-0.240017,"[-0.240038, 52.579997]"
1629,Feature,2000350231900,"8:50am, 24th May 2000",slight,Cyclist,1,2,52.207997,0.138083,"[0.138084, 52.208019]"
1630,Feature,2000350232600,"8:20am, 30th May 2000",slight,Cyclist,1,2,52.196172,0.155367,"[0.155362, 52.196151]"
1631,Feature,2000350233100,"1:00pm, 26th May 2000",slight,Cyclist,1,2,52.557921,-0.130405,"[-0.130388, 52.557946]"
1632,Feature,2000350235200,"7:35am, 30th May 2000",serious,Cyclist,1,2,52.201711,0.132659,"[0.132659, 52.201691]"
1633,Feature,2000350235300,"6:55am, 30th May 2000",slight,Cyclist,1,2,52.299881,-0.394142,"[-0.394152, 52.299884]"
1634,Feature,2000350237200,"4:35pm, 31st May 2000",serious,Cyclist,2,2,52.559497,-0.133437,"[-0.133457, 52.559523]"
1635,Feature,2000350238300,"10:37am, 31st May 2000",serious,Cyclist,1,2,52.595426,-0.260956,"[-0.260978, 52.595407]"
1636,Feature,2000350238600,"12:30pm, 1st June 2000",slight,Cyclist,1,2,52.553373,0.087866,"[0.08788, 52.553348]"
1637,Feature,2000350238700,"4:50pm, 1st June 2000",slight,Cyclist,1,2,52.203412,0.123081,"[0.123066, 52.203418]"
1638,Feature,2000350238800,"4:00pm, 1st June 2000",serious,Cyclist,1,2,52.557219,-0.165988,"[-0.16601, 52.557244]"
1639,Feature,2000350242600,"2:05am, 3rd June 2000",slight,Cyclist,1,2,52.200783,0.129248,"[0.129236, 52.200794]"
1640,Feature,2000350243700,"5:25pm, 2nd June 2000",slight,Cyclist,1,2,52.455682,0.049093,"[0.04911, 52.455685]"
1641,Feature,2000350248200,"12:25pm, 5th June 2000",slight,Cyclist,1,2,52.311149,0.390555,"[0.390544, 52.311166]"
1642,Feature,2000350248600,"5:45pm, 7th June 2000",serious,Cyclist,1,2,52.205422,0.111322,"[0.111304, 52.205407]"
1643,Feature,2000350249500,"12:50pm, 3rd June 2000",slight,Cyclist,1,2,52.337063,-0.198011,"[-0.197986, 52.337068]"
1644,Feature,2000350249800,"7:34am, 7th June 2000",slight,Cyclist,1,2,52.564043,-0.242427,"[-0.242439, 52.564055]"
1645,Feature,2000350250800,"6:10pm, 8th June 2000",serious,Cyclist,1,2,52.562069,-0.260948,"[-0.260932, 52.562072]"
1646,Feature,2000350251500,"11:35am, 9th June 2000",slight,Cyclist,1,2,52.208628,0.11806,"[0.118044, 52.208647]"
1647,Feature,2000350252100,"2:00pm, 10th June 2000",slight,Cyclist,1,2,52.239945,-0.263317,"[-0.263318, 52.239961]"
1648,Feature,2000350252400,"11:30pm, 7th June 2000",slight,Cyclist,1,2,52.298737,0.051372,"[0.051369, 52.29875]"
1649,Feature,2000350252800,"4:45pm, 8th June 2000",slight,Cyclist,1,2,52.433414,-0.279993,"[-0.280016, 52.433391]"
1650,Feature,2000350256600,"1:25pm, 12th June 2000",slight,Cyclist,1,2,52.197945,0.122089,"[0.122088, 52.197938]"
1651,Feature,2000350259600,"6:20pm, 12th June 2000",slight,Cyclist,1,2,52.397106,0.267898,"[0.267885, 52.397095]"
1652,Feature,2000350261700,"6:25pm, 14th June 2000",slight,Cyclist,1,2,52.252662,0.094371,"[0.094376, 52.252657]"
1653,Feature,2000350262000,"7:40am, 15th June 2000",slight,Cyclist,1,1,52.392547,0.266489,"[0.266484, 52.392538]"
1654,Feature,2000350263400,"5:25pm, 15th June 2000",slight,Cyclist,1,2,52.553236,0.080336,"[0.080309, 52.553215]"
1655,Feature,2000350263700,"4:45pm, 16th June 2000",slight,Cyclist,1,2,52.225388,0.150925,"[0.1509, 52.225379]"
1656,Feature,2000350264300,"8:45am, 16th June 2000",slight,Cyclist,1,2,52.234244,0.133633,"[0.133657, 52.234236]"
1657,Feature,2000350264400,"4:40pm, 17th June 2000",serious,Cyclist,1,1,52.347946,-0.25204,"[-0.252062, 52.347923]"
1658,Feature,2000350264600,"3:10pm, 17th June 2000",slight,Cyclist,1,2,52.220924,0.173696,"[0.173701, 52.220914]"
1659,Feature,2000350265100,"3:00pm, 17th June 2000",slight,Cyclist,1,2,52.672127,0.144556,"[0.144542, 52.672142]"
1660,Feature,2000350266600,"8:45am, 16th June 2000",slight,Cyclist,1,2,52.663805,0.167071,"[0.167057, 52.663781]"
1661,Feature,2000350266700,"3:10am, 16th June 2000",slight,Cyclist,1,1,52.205545,0.134452,"[0.134474, 52.205536]"
1662,Feature,2000350269200,"12:05pm, 13th June 2000",slight,Cyclist,1,2,52.553233,0.080484,"[0.080477, 52.553234]"
1663,Feature,2000350271500,"5:30pm, 21st June 2000",serious,Cyclist,1,2,52.238488,0.157418,"[0.157397, 52.238489]"
1664,Feature,2000350272200,"4:20pm, 21st June 2000",slight,Cyclist,1,2,52.199367,0.137961,"[0.137969, 52.199384]"
1665,Feature,2000350272900,"2:30pm, 20th June 2000",slight,Cyclist,1,2,52.576621,-0.235725,"[-0.235699, 52.576595]"
1666,Feature,2000350277000,"3:40pm, 22nd June 2000",slight,Cyclist,1,2,52.555644,-0.227863,"[-0.227882, 52.55567]"
1667,Feature,2000350279400,"4:20pm, 23rd June 2000",slight,Cyclist,1,2,52.218265,0.102122,"[0.102139, 52.21826]"
1668,Feature,2000350280400,"11:25pm, 27th June 2000",slight,Cyclist,1,1,52.206496,0.136547,"[0.136544, 52.206496]"
1669,Feature,2000350280800,"7:30pm, 26th June 2000",slight,Cyclist,1,2,52.545477,-0.276057,"[-0.276048, 52.545498]"
1670,Feature,2000350281700,"8:40am, 27th June 2000",slight,Cyclist,1,2,52.554735,-0.313309,"[-0.313295, 52.554756]"
1671,Feature,2000350282200,"5:50pm, 28th June 2000",slight,Cyclist,1,2,52.20212,0.124922,"[0.124898, 52.202125]"
1672,Feature,2000350283400,"10:35am, 16th June 2000",slight,Cyclist,1,3,52.209547,0.116933,"[0.116947, 52.209527]"
1673,Feature,2000350284800,"8:50pm, 24th June 2000",slight,Cyclist,1,2,52.204316,0.132784,"[0.132765, 52.204307]"
1674,Feature,2000350285200,"10:05pm, 29th June 2000",slight,Cyclist,1,2,52.214381,0.123165,"[0.123157, 52.214385]"
1675,Feature,2000350285600,"10:15am, 30th June 2000",slight,Cyclist,2,3,52.201668,0.125047,"[0.125045, 52.201644]"
1676,Feature,2000350286600,"10:30am, 1st July 2000",slight,Cyclist,1,2,52.582246,-0.269596,"[-0.269595, 52.582268]"
1677,Feature,2000350286700,"11:00pm, 1st July 2000",slight,Cyclist,1,2,52.596466,-0.246149,"[-0.246167, 52.59644]"
1678,Feature,2000350288600,"7:25pm, 29th June 2000",slight,Cyclist,1,2,52.614451,-0.18664,"[-0.186643, 52.614427]"
1679,Feature,2000350291400,"8:45am, 28th June 2000",slight,Cyclist,1,2,52.305759,-0.00155,"[-0.001523, 52.305744]"
1680,Feature,2000350295400,"7:05pm, 6th July 2000",slight,Cyclist,2,2,52.213214,0.162633,"[0.162631, 52.213215]"
1681,Feature,2000350296200,"6:05am, 5th July 2000",slight,Cyclist,1,2,52.66753,0.160008,"[0.160033, 52.667532]"
1682,Feature,2000350297200,"4:30pm, 6th July 2000",slight,Cyclist,1,2,52.519396,-0.251137,"[-0.251147, 52.519418]"
1683,Feature,2000350299100,"11:35pm, 6th July 2000",slight,Cyclist,1,2,52.207886,0.129295,"[0.12931, 52.207896]"
1684,Feature,2000350299800,"10:10am, 9th July 2000",slight,Cyclist,1,2,52.589313,-0.218681,"[-0.218663, 52.589295]"
1685,Feature,2000350300500,"12:50pm, 4th July 2000",slight,Cyclist,1,2,52.198587,0.126363,"[0.126349, 52.198606]"
1686,Feature,2000350306500,"4:20pm, 8th July 2000",slight,Cyclist,1,2,52.220564,0.134294,"[0.134287, 52.220585]"
1687,Feature,2000350308100,"11:00am, 11th July 2000",slight,Cyclist,1,2,52.199023,0.127116,"[0.12712, 52.199041]"
1688,Feature,2000350309000,"7:09am, 12th July 2000",slight,Cyclist,1,2,52.605107,-0.228673,"[-0.228678, 52.605116]"
1689,Feature,2000350309200,"9:35pm, 2nd July 2000",serious,Cyclist,1,2,52.200703,0.158367,"[0.158387, 52.200692]"
1690,Feature,2000350312900,"3:03pm, 14th July 2000",serious,Cyclist,1,2,52.449644,-0.106445,"[-0.106464, 52.449641]"
1691,Feature,2000350313100,"6:15pm, 14th July 2000",slight,Cyclist,1,2,52.198841,0.127253,"[0.127246, 52.198821]"
1692,Feature,2000350316500,"11:08pm, 16th July 2000",slight,Cyclist,1,2,52.20819,0.13736,"[0.137355, 52.208181]"
1693,Feature,2000350316900,"7:35am, 17th July 2000",slight,Cyclist,1,2,52.57201,-0.295381,"[-0.295358, 52.572008]"
1694,Feature,2000350318400,"2:48pm, 16th July 2000",slight,Cyclist,1,2,52.431373,0.239206,"[0.239209, 52.431347]"
1695,Feature,2000350319400,"10:30am, 17th July 2000",slight,Cyclist,1,1,52.206932,0.127347,"[0.127361, 52.206926]"
1696,Feature,2000350321500,"4:05pm, 18th July 2000",slight,Cyclist,1,2,52.333393,-0.062685,"[-0.062675, 52.333383]"
1697,Feature,2000350321900,"6:20pm, 19th July 2000",slight,Cyclist,2,3,52.323038,-0.233799,"[-0.233799, 52.323015]"
1698,Feature,2000350322100,"2:05pm, 19th July 2000",serious,Cyclist,1,2,52.215286,0.112814,"[0.112804, 52.215284]"
1699,Feature,2000350323000,"8:10pm, 20th July 2000",slight,Cyclist,1,1,52.196238,0.136933,"[0.136953, 52.196251]"
1700,Feature,2000350323400,"11:30am, 17th July 2000",slight,Cyclist,1,2,52.207651,0.127381,"[0.127374, 52.207655]"
1701,Feature,2000350324900,"7:30pm, 21st July 2000",slight,Cyclist,1,2,52.312722,0.02253,"[0.022546, 52.312742]"
1702,Feature,2000350326900,"5:10pm, 21st July 2000",slight,Cyclist,1,2,52.556284,-0.252768,"[-0.252786, 52.556265]"
1703,Feature,2000350330300,"9:00am, 24th July 2000",slight,Cyclist,1,1,52.202643,0.130801,"[0.13082, 52.202639]"
1704,Feature,2000350330900,"2:11pm, 25th July 2000",serious,Cyclist,1,2,52.203257,0.111658,"[0.111653, 52.203258]"
1705,Feature,2000350333900,"5:25pm, 26th July 2000",slight,Cyclist,1,2,52.255594,0.175831,"[0.175833, 52.255581]"
1706,Feature,2000350334400,"9:00pm, 27th July 2000",slight,Cyclist,1,2,52.547881,-0.286877,"[-0.286854, 52.547873]"
1707,Feature,2000350334500,"8:45am, 27th July 2000",slight,Cyclist,1,2,52.201898,0.132229,"[0.132203, 52.201876]"
1708,Feature,2000350337900,"9:00am, 31st July 2000",slight,Cyclist,1,2,52.203494,0.1285,"[0.128488, 52.203474]"
1709,Feature,2000350339400,"3:00pm, 28th July 2000",serious,Cyclist,2,2,52.194077,0.132147,"[0.13215, 52.194085]"
1710,Feature,2000350339600,"4:00pm, 29th July 2000",serious,Cyclist,1,2,52.228241,0.464736,"[0.464756, 52.228237]"
1711,Feature,2000350340200,"2:05pm, 30th July 2000",slight,Cyclist,1,2,52.200544,0.112554,"[0.112535, 52.200534]"
1712,Feature,2000350342300,"11:10am, 31st July 2000",slight,Cyclist,1,1,52.312735,0.016515,"[0.016535, 52.312756]"
1713,Feature,2000350342500,"4:55pm, 31st July 2000",slight,Cyclist,1,2,52.219159,0.13247,"[0.132482, 52.21918]"
1714,Feature,2000350342900,"8:50am, 1st August 2000",slight,Cyclist,1,2,52.194785,0.132766,"[0.132785, 52.194772]"
1715,Feature,2000350345600,"12:05pm, 3rd August 2000",slight,Cyclist,1,2,52.55701,-0.123953,"[-0.123963, 52.557022]"
1716,Feature,2000350346200,"4:30pm, 2nd August 2000",slight,Cyclist,1,2,52.345979,-0.175479,"[-0.175501, 52.345989]"
1717,Feature,2000350346300,"4:00pm, 2nd August 2000",slight,Cyclist,1,2,52.208168,0.143507,"[0.143495, 52.208143]"
1718,Feature,2000350347500,"7:20pm, 4th August 2000",slight,Cyclist,1,2,52.579525,-0.243578,"[-0.243571, 52.579533]"
1719,Feature,2000350347600,"12:45pm, 4th August 2000",slight,Cyclist,1,2,52.572216,-0.290945,"[-0.290932, 52.572215]"
1720,Feature,2000350348100,"8:20am, 4th August 2000",slight,Cyclist,1,2,52.218285,0.111053,"[0.111069, 52.218285]"
1721,Feature,2000350349700,"12:30am, 6th August 2000",slight,Cyclist,1,2,52.196982,0.150431,"[0.150434, 52.197006]"
1722,Feature,2000350349900,"8:50am, 7th August 2000",slight,Cyclist,1,2,52.200347,0.158204,"[0.158225, 52.200358]"
1723,Feature,2000350355200,"10:50am, 9th August 2000",serious,Cyclist,1,2,52.217052,0.104553,"[0.104558, 52.217068]"
1724,Feature,2000350356500,"5:00pm, 9th August 2000",slight,Cyclist,1,2,52.560023,-0.250259,"[-0.250255, 52.560006]"
1725,Feature,2000350357900,"8:42am, 10th August 2000",serious,Cyclist,1,2,52.582803,-0.289353,"[-0.289352, 52.582815]"
1726,Feature,2000350358500,"8:18pm, 10th August 2000",serious,Cyclist,1,2,52.200539,0.112846,"[0.112822, 52.20053]"
1727,Feature,2000350360500,"9:35am, 13th August 2000",fatal,Cyclist,1,2,52.381736,0.009226,"[0.009218, 52.381736]"
1728,Feature,2000350363300,"12:15am, 13th August 2000",slight,Cyclist,1,1,52.349866,-0.125103,"[-0.125076, 52.349849]"
1729,Feature,2000350364700,"5:50pm, 14th August 2000",slight,Cyclist,1,2,52.205722,0.134607,"[0.134599, 52.205727]"
1730,Feature,2000350370500,"3:44pm, 18th August 2000",slight,Cyclist,1,2,52.212223,0.162732,"[0.162754, 52.212248]"
1731,Feature,2000350370600,"4:05pm, 18th August 2000",serious,Cyclist,1,2,52.556754,-0.107884,"[-0.107877, 52.556754]"
1732,Feature,2000350372900,"1:21pm, 15th August 2000",slight,Cyclist,1,2,52.197114,0.148096,"[0.148105, 52.197095]"
1733,Feature,2000350373300,"11:16am, 18th August 2000",slight,Cyclist,1,2,52.686253,0.119058,"[0.119055, 52.686245]"
1734,Feature,2000350376300,"5:10pm, 21st August 2000",serious,Cyclist,1,2,52.591433,-0.222138,"[-0.222135, 52.591441]"
1735,Feature,2000350377900,"2:10pm, 17th August 2000",slight,Cyclist,1,2,52.399742,0.261712,"[0.261724, 52.399743]"
1736,Feature,2000350382100,"8:00am, 25th August 2000",slight,Cyclist,1,2,52.219182,0.146087,"[0.146061, 52.219172]"
1737,Feature,2000350382600,"9:30am, 21st August 2000",slight,Cyclist,1,2,52.221243,0.121589,"[0.121564, 52.221235]"
1738,Feature,2000350384400,"1:25pm, 25th August 2000",serious,Cyclist,1,2,52.585153,-0.241139,"[-0.24112, 52.585139]"
1739,Feature,2000350384600,"11:00am, 25th August 2000",slight,Cyclist,1,2,52.212483,0.158353,"[0.158373, 52.212498]"
1740,Feature,2000350384700,"9:15pm, 25th August 2000",slight,Cyclist,2,3,52.606349,-0.257864,"[-0.257847, 52.606359]"
1741,Feature,2000350384800,"9:55am, 26th August 2000",serious,Cyclist,1,2,52.616133,-0.357333,"[-0.357326, 52.616151]"
1742,Feature,2000350389500,"6:25pm, 29th August 2000",slight,Cyclist,1,2,52.195895,0.155793,"[0.155809, 52.19588]"
1743,Feature,2000350389700,"7:30pm, 29th August 2000",slight,Cyclist,1,1,52.281971,0.334295,"[0.334297, 52.281956]"
1744,Feature,2000350392000,"7:40pm, 29th August 2000",slight,Cyclist,1,2,52.354307,-0.132991,"[-0.133013, 52.354285]"
1745,Feature,2000350393300,"5:40pm, 23rd August 2000",slight,Cyclist,1,2,52.604501,-0.272853,"[-0.272846, 52.604524]"
1746,Feature,2000350396500,"10:20am, 4th September 2000",slight,Cyclist,1,2,52.20946,0.116783,"[0.116764, 52.209451]"
1747,Feature,2000350397600,"8:50am, 1st September 2000",slight,Cyclist,1,2,52.45251,0.050565,"[0.050587, 52.452505]"
1748,Feature,2000350397900,"5:15pm, 2nd September 2000",slight,Cyclist,1,2,52.199451,0.138258,"[0.13827, 52.199448]"
1749,Feature,2000350400800,"12:50pm, 5th September 2000",slight,"Cyclist,Motorcycle rider/passenger",2,2,52.583785,-0.227761,"[-0.227749, 52.583795]"
1750,Feature,2000350402300,"5:30pm, 5th September 2000",slight,Cyclist,1,2,52.222065,0.13583,"[0.135813, 52.222092]"
1751,Feature,2000350403000,"11:25am, 5th September 2000",slight,"Pedestrian,Cyclist",2,1,52.57375,-0.242186,"[-0.242196, 52.573757]"
1752,Feature,2000350403600,"2:15pm, 6th September 2000",slight,Cyclist,1,2,52.578404,-0.258973,"[-0.258951, 52.578403]"
1753,Feature,2000350404600,"6:40pm, 6th September 2000",slight,Cyclist,1,2,52.481206,0.170749,"[0.170773, 52.48123]"
1754,Feature,2000350405700,"6:35pm, 7th September 2000",slight,Cyclist,1,2,52.536511,-0.229076,"[-0.22905, 52.536497]"
1755,Feature,2000350406200,"3:00pm, 5th September 2000",serious,Cyclist,1,2,52.208364,0.122732,"[0.122718, 52.208343]"
1756,Feature,2000350407100,"4:40pm, 7th September 2000",serious,Cyclist,1,1,52.212619,0.136109,"[0.136092, 52.212602]"
1757,Feature,2000350409000,"6:50am, 9th September 2000",slight,Cyclist,1,3,52.21583,0.162175,"[0.162172, 52.215804]"
1758,Feature,2000350409800,"2:15pm, 1st September 2000",slight,Cyclist,1,2,52.206417,0.165523,"[0.165526, 52.206404]"
1759,Feature,2000350415900,"11:00pm, 12th September 2000",slight,Cyclist,1,1,52.219819,0.120789,"[0.12077, 52.21984]"
1760,Feature,2000350416400,"5:14pm, 12th September 2000",slight,Cyclist,1,2,52.236885,0.11179,"[0.111783, 52.236884]"
1761,Feature,2000350417400,"1:10pm, 23rd August 2000",slight,Cyclist,1,2,52.199097,0.137948,"[0.137964, 52.199102]"
1762,Feature,2000350417900,"12:08pm, 12th September 2000",slight,Cyclist,1,2,52.595652,-0.270248,"[-0.270243, 52.595626]"
1763,Feature,2000350418300,"2:57pm, 14th September 2000",slight,Cyclist,1,2,52.59963,-0.229189,"[-0.229208, 52.599607]"
1764,Feature,2000350418700,"10:50am, 15th September 2000",slight,Cyclist,1,2,52.217179,0.127544,"[0.127526, 52.217184]"
1765,Feature,2000350420400,"9:50pm, 16th September 2000",slight,Cyclist,1,2,52.236458,0.08526,"[0.085254, 52.236456]"
1766,Feature,2000350420900,"2:45pm, 17th September 2000",slight,Cyclist,1,2,52.219799,0.111857,"[0.111845, 52.219782]"
1767,Feature,2000350421500,"9:50pm, 7th September 2000",slight,Cyclist,1,2,52.220654,0.134299,"[0.134316, 52.220649]"
1768,Feature,2000350422000,"11:25pm, 15th September 2000",slight,Cyclist,1,2,52.204823,0.124612,"[0.124592, 52.204805]"
1769,Feature,2000350423000,"3:35pm, 16th September 2000",slight,Cyclist,1,2,52.456321,0.048534,"[0.048558, 52.456346]"
1770,Feature,2000350423700,"7:00pm, 18th September 2000",slight,Cyclist,1,2,52.590692,-0.257009,"[-0.257035, 52.590692]"
1771,Feature,2000350425300,"8:15am, 15th September 2000",slight,Cyclist,1,2,52.214973,0.125243,"[0.12523, 52.214999]"
1772,Feature,2000350427000,"6:45am, 20th September 2000",slight,Cyclist,1,2,52.457069,0.057253,"[0.05727, 52.457052]"
